"Název","Podtitul","Celexové číslo","Datum dokumentu",
"Rozsudek Soudního dvora (třetího senátu) ze dne 12. ledna 2006. # Spolková republika Německo proti Komisi Evropských společenství. # EZOZF - Rozhodnutí 2003/102/ES - Výdaje vyloučené z financování Společenství - Sektor plodin na orné půdě. # Věc C-183/03.","","62003CJ0183","2006-01-12",
"Rozsudek Soudního dvora (šestého senátu) ze dne 12. ledna 2006. # Komise Evropských společenství proti Italské republice. # Nesplnění povinnosti státem - Směrnice 2000/60/ES - Činnost Společenství v oblasti vodní politiky - Neprovedení ve stanovené lhůtě. # Věc C-85/05.","","62005CJ0085","2006-01-12",
"Rozsudek Soudního dvora (druhého senátu) ze dne 10. ledna 2006. # Komise Evropských společenství proti Mercedes Alvarez Moreno. # Kasační opravný prostředek - Úředníci - Pomocný zaměstnanec - Simultánní tlumočník - Žaloba - Návrh podle čl. 90 odst. 1 služebního řádu - Akt nepříznivě zasahující do právního postavení - Pojem. # Věc C-373/04 P.","","62004CJ0373","2006-01-10",
"Rozsudek Soudního dvora (pátého senátu) ze dne 12. ledna 2006. # Komise Evropských společenství proti Finské republice. # Nesplnění povinnosti státem - Směrnice 2003/87/ES - Neprovedení směrnice ve stanovené lhůtě. # Věc C-107/05.","","62005CJ0107","2006-01-12",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 21. září 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 2003/66/ES - uvádění spotřeby energie na energetických štítcích elektrických chladniček a mrazniček pro domácnost a jejich kombinací - Neprovedení ve stanovené lhůtě. # Věc C-100/06.","","62006CJ0100","2006-09-21",
"Rozsudek Soudního dvora (pátého senátu) ze dne 12. ledna 2006. # Komise Evropských společenství proti Spojenému království Velké Británie a Severního Irska. # Nesplnění povinnosti státem - Směrnice 85/337/EHS ve znění směrnice 97/11/ES - Posuzování vlivů záměrů na životní prostředí - Povolení udělená bez posouzení. # Věc C-37/05.","","62005CJ0037","2006-01-12",
"Rozsudek Soudního dvora (třetího senátu) ze dne 7. prosince 2006.#Sociedad General de Autores y Editores de España (SGAE) proti Rafael Hoteles SA.#Žádost o rozhodnutí o předběžné otázce: Audiencia Provincial de Barcelona - Španělsko.#Autorské právo a práva s ním související v informační společnosti - Směrnice 2001/29/ES - Článek 3 - Pojem ,sdělování veřejnosti"" - Díla sdělovaná prostřednictvím televizních přijímačů umístěných v hotelových pokojích.#Věc C-306/05.","","62005CJ0306","2006-12-07",
"Rozsudek Soudního dvora (velkého senátu) ze dne 5. prosince 2006.#Federico Cipolla proti Rosaria Portolese, vdané Fazari (C-94/04) a Stefano Macrino a Claudia Capoparte proti Roberto Meloni (C-202/04).#Žádosti o rozhodnutí o předběžné otázce Corte d'appello di Torino (C-94/04) a Tribunale di Roma (C-202/04) - Itálie.#Pravidla Společenství v oblasti hospodářské soutěže - Vnitrostátní režimy týkající se advokátního tarifu - Stanovení profesních tarifů - Volný pohyb služeb.#Spojené věci C-94/04 a C-202/04.","","62004CJ0094","2006-12-05",
"Rozsudek Soudního dvora (pátého senátu) ze dne 7. prosince 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 2002/90/ES - Napomáhání k nepovolenému vstupu, přechodu a pobytu - Neprovedení ve stanovené lhůtě. # Věc C-48/06.","","62006CJ0048","2006-12-07",
"Rozsudek Soudního dvora (prvního senátu) ze dne 23. února 2006. # Komise Evropských společenství proti Finské republice. # Nesplnění povinnosti státem - Pracovníci - Volný pohyb - Používání vozidel registrovaných v zahraničí a poskytnutých pracovníkovi zaměstnavatelem usazeným v zahraničí. # Věc C-232/03.","","62003CJ0232","2006-02-23",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 23. února 2006. # Komise Evropských společenství proti Rakouské republice. # Nesplnění povinnosti státem - Směrnice 2000/78/ES - Rovné zacházení v zaměstnání a povolání - Neprovedení ve stanovené lhůtě. # Věc C-133/05.","","62005CJ0133","2006-02-23",
"Rozsudek Soudního dvora (druhého senátu) ze dne 23. února 2006. # Komise Evropských společenství proti Španělskému království. # Nesplnění povinnosti státem - Volný pohyb pracovníků - Zaměstnání ve veřejné službě - Nedostatek zohlednění odsloužených let a odborné zkušenosti nabyté ve veřejné správě jiných členských států - Článek 39 ES - Článek 7 nařízení (EHS) č. 1612/68. # Věc C-205/04.","","62004CJ0205","2006-02-23",
"Rozsudek Soudního dvora (šestého senátu) ze dne 23. února 2006. # Komise Evropských společenství proti Spojenému království Velké Británie a Severního Irska. # Nesplnění povinnosti státem - Směrnice 2001/55/ES - Azylová politika - Hromadný příliv vysídlených osob - Dočasná ochrana - Minimální normy - Neprovedení ve stanovené lhůtě. # Věc C-455/04.","","62004CJ0455","2006-02-23",
"Rozsudek Soudního dvora (pátého senátu) ze dne 7. prosince 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 2002/49/ES - Hodnocení a řízení hluku ve venkovním prostředí - Neprovedení ve stanovené lhůtě. # Věc C-78/06.","","62006CJ0078","2006-12-07",
"Rozsudek Soudního dvora (šestého senátu) ze dne 7. prosince 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 2002/65/ES - Uvádění finančních služeb na trh na dálku - Neprovedení ve stanovené lhůtě. # Věc C-127/06.","","62006CJ0127","2006-12-07",
"Rozsudek Soudního dvora (pátého senátu) ze dne 7. prosince 2006. # Komise Evropských společenství proti Italské republice. # Nesplnění povinnosti státem - Nařízení (EHS) č. 2847/93 - Kontrolní režim v odvětví rybolovu - Informace o druzích a množství vyložených ryb - Nesdělení. # Věc C-161/05.","","62005CJ0161","2006-12-07",
"Rozsudek Soudního dvora (šestého senátu) ze dne 23. února 2006. # Komise Evropských společenství proti Irsku. # Nesplnění povinnosti státem - Směrnice 2000/79/ES - Pracovní podmínky- Organizace pracovní doby -Mobilní pracovníci v civilním letectví -Neprovedení ve stanovené lhůtě. # Věc C-46/05.","","62005CJ0046","2006-02-23",
"Rozsudek Soudního dvora (třetího senátu) ze dne 7. prosince 2006. # Administration de l'enregistrement et des domaines proti Eurodental Sàrl. # Žádost o rozhodnutí o předběžné otázce: Cour d'appel - Lucembursko. # Šestá směrnice DPH - Osvobození od daně - Článek 13 část A odst. 1 písm. e), čl. 17 odst. 3 písm. b) a čl. 28c část A písm. a) - Nárok na odpočet - Výroba a oprava zubních náhrad - Plnění uskutečňovaná uvnitř Společenství týkající se plnění osvobozených od daně uvnitř členského státu - Dopad přechodného režimu odchylek stanoveného v čl. 28 odst. 3 písm. a) ve spojení s přílohou E, bod 2 - Zásada daňové neutrality - Částečná harmonizace DPH. # Věc C-240/05.","","62005CJ0240","2006-12-07",
"Rozsudek Soudního dvora (pátého senátu) ze dne 2. února 2006. # Komise Evropských společenství proti Belgickému království. # Nesplnění povinnosti státem - Směrnice 2002/84/ES - Neprovedení ve stanovené lhůtě. # Věc C-143/05.","","62005CJ0143","2006-02-02",
"Rozsudek Soudního dvora (pátého senátu) ze dne 7. prosince 2006. # Komise Evropských společenství proti Belgickému království. # Nesplnění povinnosti státem - Směrnice 2001/42/ES - Posuzování vlivů některých plánů a programů na životní prostředí - Nepřijetí ve stanovené lhůtě. # Věc C-54/06.","","62006CJ0054","2006-12-07",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 23. února 2006. # Komise Evropských společenství proti Spolkové republice Německo. # Nesplnění povinnosti státem - Směrnice 2000/78/ES - Rovné zacházení v zaměstnání a povolání - Neprovedení ve stanovené lhůtě. # Věc C-43/05.","","62005CJ0043","2006-02-23",
"Rozsudek Soudního dvora (šestého senátu) ze dne 30. listopadu 2006. # Komise Evropských společenství proti Italské republice. # Nesplnění povinnosti státem - Směrnice 91/271/ES - Znečištění a škodlivé látky - Čištění městských odpadních vod - Provincie Varese. # Věc C-293/05.","","62005CJ0293","2006-11-30",
"Rozsudek Soudního dvora (šestého senátu) ze dne 23. listopadu 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 91/271/EHS - Znečištění a škodliviny - Čištění městských odpadních vod. # Věc C-452/05.","","62005CJ0452","2006-11-23",
"Rozsudek Soudního dvora (druhého senátu) ze dne 23. února 2006. # Komise Evropských společenství proti Španělskému království. # Nesplnění povinnosti státem - Vlastní zdroje Společenství - Celní kodex Společenství - Postupy při vybírání dovozních a vývozních cel - Opožděné zaplacení vlastních zdrojů připadajících na tato cla a nezaplacení úroků z prodlení. # Věc C-546/03.","","62003CJ0546","2006-02-23",
"Rozsudek Soudního dvora (pátého senátu) ze dne 23. listopadu 2006. # Komise Evropských společenství proti Švédskému království. # Nesplnění povinností státem - Směrnice 2002/87/ES - Úvěrové instituce, pojišťovny a investiční podniky ve finančním konglomerátu - Doplňkový dozor - Neprovedení ve stanovené lhůtě. # Věc C-156/06.","","62006CJ0156","2006-11-23",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 7. prosince 2006. # Komise Evropských společenství proti Řecké republice. # Nesplnění povinnosti státem - Šestá směrnice o DPH - Osvobození - Článek 13 B písm. a) - Pojišťovací operace - Instituce nabízející plnění silniční pomoci. # Věc C-13/06.","","62006CJ0013","2006-12-07",
"Rozsudek Soudního dvora (velkého senátu) ze dne 28. listopadu 2006. # Evropský parlament proti Radě Evropské unie. # Směrnice 2003/54/ES - Společná pravidla pro vnitřní trh s elektřinou - Směrnice 2004/85/ES - Dočasné odchylky ve prospěch Estonska - Právní základ. # Věc C-413/04.","","62004CJ0413","2006-11-28",
"Rozsudek Soudního dvora (třetího senátu) ze dne 30. listopadu 2006.#A. Brünsteiner GmbH (C-376/05) a Autohaus Hilgert GmbH (C-377/05) proti Bayerische Motorenwerke AG (BMW).#Žádost o rozhodnutí o předběžné otázce: Bundesgerichtshof - Německo.#Hospodářská soutěž - Dohoda o distribuci motorových vozidel - Bloková výjimka - Nařízení (ES) č. 1475/95 - Článek 5 odst. 3 - Výpověď dohody dodavatelem - Reorganizace distribuční sítě - Vstup nařízení (ES) č. 1400/2002 v platnost - Článek 4 odst. 1 - Tvrdá omezení - Důsledky.#Spojené věci C-376/05 a C-377/05.","","62005CJ0376","2006-11-30",
"Rozsudek Soudního dvora (velkého senátu) ze dne 28. listopadu 2006.#Evropský parlament proti Radě Evropské unie.#Nařízení (ES) č. 1228/2003 - Podmínky přístupu do sítě pro přeshraniční obchod s elektřinou - Nařízení (ES) č. 1223/2004 - Dočasné odchylky ve prospěch Slovinska - Právní základ.#Věc C-414/04.","","62004CJ0414","2006-11-28",
"Rozsudek Soudního dvora (třetího senátu) ze dne 30. listopadu 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Životní prostředí - Směrnice 2000/60/ES - Neoznámení prováděcích opatření - Povinnost přijmout rámcový právní předpis ve vnitrostátním právu - Neexistence - Neúplné provedení či neprovedení článku 2, čl. 7 odst. 2 a článku 14. # Věc C-32/05.","","62005CJ0032","2006-11-30",
"Rozsudek Soudního dvora (třetího senátu) ze dne 23. listopadu 2006.#Asnef-Equifax, Servicios de Información sobre Solvencia y Crédito, SL proti Asociación de Usuarios de Servicios Bancarios (Ausbanc).#Žádost o rozhodnutí o předběžné otázce: Tribunal Supremo - Španělsko.#Hospodářská soutěž - Článek 81 ES - Systém výměny informací mezi finančními institucemi o solventnosti klientů - Žádost o rozhodnutí o předběžné otázce - Přípustnost - Vliv na obchod mezi členskými státy - Omezení hospodářské soutěže - Výhody pro uživatele.#Věc C-238/05.","","62005CJ0238","2006-11-23",
"Rozsudek Soudního dvora (druhého senátu) ze dne 23. listopadu 2006.#Lidl Italia Srl proti Comune di Arcole (VR).#Žádost o rozhodnutí o předběžné otázce: Giudice di pace di Monselice - Itálie.#Směrnice 2000/13/ES - Označování potravin určených k tomu, aby byly v nezměněném stavu dodány konečnému spotřebiteli - Dosah povinností vyplývajících z článků 2, 3 a 12 - Povinné uvedení obsahu alkoholu v procentech objemových u některých alkoholických nápojů - Alkoholický nápoj vyrobený v jiném členském státě než ve státě, ve kterém je usazen distributor - ,Amaro alle erbe"" - Nižší skutečný obsah alkoholu v procentech objemových, než je obsah alkoholu v procentech objemových uvedený na etiketě - Překročení přípustné odchylky - Správní pokuta - Odpovědnost distributora.#Věc C-315/05.","","62005CJ0315","2006-11-23",
"Rozsudek Soudního dvora (druhého senátu) ze dne 23. listopadu 2006.#Hauptzollamt Hamburg-Jonas proti ZVK Zuchtvieh-Kontor GmbH.#Žádost o rozhodnutí o předběžné otázce: Bundesfinanzhof - Německo.#Směrnice 91/628/EHS - Ochrana zvířat během přepravy - Intervaly k napájení a krmení, délka trvání cesty a doby pro odpočinek - Pojem ,přeprava"" (,Transportdauer"") - Zohlednění doby nakládky a vykládky zvířat.#Věc C-300/05.","","62005CJ0300","2006-11-23",
"Rozsudek Soudního dvora (třetího senátu) ze dne 23. listopadu 2006.#Staatssecretaris van Financiën proti B. F. Joustra.#Žádost o rozhodnutí o předběžné otázce: Hoge Raad der Nederlanden - Nizozemsko.#Daňová ustanovení - Harmonizace právních předpisů - Směrnice 92/12/EHS - Spotřební daně - Víno - Články 7 až 10 - Určení členského státu, v němž vznikne daňová povinnost - Nabytí zboží jednotlivcem k uspokojení vlastních potřeb a potřeb dalších jednotlivců - Přeprava do jiného členského státu přepravní společností - Režim použitelný v členském státě určení.#Věc C-5/05.","","62005CJ0005","2006-11-23",
